Price,Close,High,Low,Open,Volume
Ticker,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK
Date,,,,,
2021-02-24,38.37934494018555,39.253812510018456,38.08785698573139,38.86515943309929,7208000
2021-02-25,38.86515808105469,39.25381114445336,37.2133881213158,39.25381114445336,13384000
2021-03-01,38.86515808105469,40.22544009647972,36.82473876438744,40.03111356478039,9992000
2021-03-02,34.978641510009766,36.727572844216205,34.978641510009766,36.3389234957649,9284000
2021-03-03,39.4481315612793,39.4481315612793,34.978640137419305,34.978640137419305,16618000
2021-03-04,36.342830657958984,38.008136382675005,35.853035076386256,38.008136382675005,21200000
2021-03-05,36.44078826904297,37.42037933145357,35.06935928693079,35.26527824678158,16424000
2021-03-08,33.30609893798828,36.244872373693134,32.32650779275333,36.244872373693134,27835000
2021-03-09,33.5999755859375,36.04895345279655,33.11018001256569,35.265281282770395,37544000
2021-03-10,33.50201416015625,34.971400713348686,33.50201416015625,34.089767286695924,33454000
2021-03-11,36.244873046875,37.224464210304056,33.11018057653328,33.99181411835692,68638000
2021-03-12,33.69793701171875,38.00813582411015,33.5999756547376,36.83262569824207,74748000
2021-03-15,33.795894622802734,34.77548577128977,33.50201802562536,34.28569019704625,22260000
2021-03-16,32.424461364746094,33.79589029160654,32.1305848052312,33.599971339648874,32546000
2021-03-17,31.444873809814453,32.326507322436534,31.053039599527448,32.13058834887122,30930000
2021-03-18,31.346914291381836,33.208138822169985,31.346914291381836,32.424462975410734,32166000
2021-03-19,30.7591609954834,31.93466922611826,30.7591609954834,30.95507996813344,86496000
2021-03-22,29.681610107421875,31.053039166407046,29.681610107421875,30.661201224741696,23986000
2021-03-23,28.40814208984375,29.97548823400224,28.40814208984375,29.877528749663252,26788000
2021-03-24,30.367324829101562,30.857120390861265,28.016306506339347,28.310183096026453,50950000
2021-03-25,28.310182571411133,30.465283750586412,28.310182571411133,30.465283750586412,48727000
2021-03-26,28.40814208984375,29.48569268072907,28.11426550524855,28.702018674438946,40940000
2021-03-29,28.21222496032715,28.897939526980174,28.114267338024042,28.604062923227094,19501000
2021-03-30,29.289775848388672,29.77957143738655,28.408144161876873,28.506103653360828,48124000
2021-03-31,28.40814208984375,29.583652165068056,28.40814208984375,29.387733196390087,28022000
2021-04-01,31.738750457763672,31.934665671764606,28.506098979365436,28.79997553721001,115827000
2021-04-02,34.579566955566406,35.167323889507216,32.32650805090255,32.32650805090255,135737000
2021-04-05,37.126502990722656,38.106094059218314,34.48160635841572,36.342827146451434,150296000
2021-04-07,35.46119689941406,38.88976558814773,35.26527794126062,36.53874556399303,104956000
2021-04-08,37.02853775024414,37.322414292539136,35.65711264058649,36.9305801484268,77223000
2021-04-09,36.73466873168945,37.81221751974818,36.44079212920469,36.44079212920469,55804000
2021-04-12,35.950992584228516,37.42037917156611,35.85303123630001,36.636707072354724,46812000
2021-04-16,36.44078826904297,36.93058380024827,35.95099273783767,36.93058380024827,38688000
2021-04-19,39.08568572998047,39.77139649901876,36.53874667054028,36.73466563462697,90685000
2021-04-20,37.714256286621094,39.18364289519075,37.51833732477647,38.889766320845496,46493000
2021-04-21,37.714256286621094,39.37956185703538,37.61629867412047,38.00813286096635,58697000
2021-04-22,37.32242202758789,38.204055574033866,36.63671119906741,38.10609795191487,33573000
2021-04-23,37.22446060180664,37.81221374815045,36.93058402863473,37.32241821391615,22850000
2021-04-26,37.910179138183594,38.1060981201302,37.224464569792346,37.42038355173896,28597000
2021-04-27,37.32242202758789,38.889770139398095,37.32242202758789,38.204055574033866,39520000
2021-04-28,37.02853775024414,37.71425217349445,36.9305801484268,37.224456690721794,27706000
2021-04-29,37.126502990722656,37.518337176014896,36.93058402965485,37.32241821494709,15740000
2021-04-30,34.67752456665039,37.420378751523444,34.67752456665039,37.322417404694555,45056000
2021-05-05,30.85712242126465,34.383649203243074,30.36732682727632,34.28569157918294,69494000
2021-05-06,35.950992584228516,36.93058364245358,31.346913863202047,31.346913863202047,129735000
2021-05-07,39.37956237792969,40.16323449883087,37.61629917169117,37.61629917169117,105427000
2021-05-10,44.66935348510742,45.25711039800099,39.967316866176674,41.14282695512025,101774000
2021-05-11,45.45302963256836,48.58771823880598,43.49384738524806,43.49384738524806,147610000
2021-05-12,54.66118621826172,56.62036854677894,46.824456904192836,47.608129088230974,180636000
2021-05-13,47.41221237182617,52.506083278236844,42.51425670270544,51.33057690712276,43002000
2021-05-14,47.02037048339844,49.95914363861084,45.64894151622866,47.60812361970359,20766000
2021-05-17,49.95914840698242,50.93873955221737,45.06119268080768,46.236702802458346,22931000
2021-05-18,50.54690170288086,51.52649285012153,49.5673105556402,50.35098646290766,23365000
2021-05-19,49.37139892578125,51.13466237237831,48.58772296121017,48.979560943495706,13005000
2021-05-20,48.78363800048828,50.15506709054702,48.19588481151662,49.567310164731715,10068000
2021-05-21,49.175472259521484,49.56730644380713,46.628533245869704,49.56730644380713,13445000
2021-05-24,49.175472259521484,49.37139122008598,47.804043272413345,48.78363433839248,8862000
2021-05-25,54.269344329833984,55.640769523994045,49.37138920031262,49.763223368568404,47371000
2021-05-27,53.28976058959961,55.248942909263654,53.09384161026446,54.07343277009648,29417000
2021-05-28,53.68159103393555,54.26934793058145,53.0938378741331,53.289756839681736,8859000
2021-05-31,56.8162841796875,57.599956317555865,53.68159189137052,53.68159189137052,24839000
2021-06-01,57.59996032714844,58.38363251956903,56.03261594230725,57.20812609936003,16115000
2021-06-02,56.22853088378906,58.38362832385979,54.85710184297723,57.599956187757385,13944000
2021-06-04,55.444854736328125,56.81628377034983,53.28975730692758,53.877510471883454,13373000
2021-06-07,56.03261184692383,57.40403714921243,55.44485494293428,55.44485494293428,10412000
2021-06-08,56.03261184692383,57.0122029500629,55.24893971178126,55.6407739109308,8602000
2021-06-09,56.620365142822266,57.01220307970632,55.836693005897665,56.424446174380236,14516000
2021-06-10,56.22853088378906,57.20812198812794,55.83669294731611,56.62036508341851,9215000
2021-06-11,55.248939514160156,56.81628377883901,52.31016621525469,56.228530613795314,19914000
2021-06-14,53.87751007080078,55.64077328938557,53.68159110499281,55.64077328938557,8084000
2021-06-15,53.68159103393555,54.661182124835264,53.289756839681736,53.87750999948418,8411000
2021-06-16,52.3101692199707,53.681594596129024,52.3101692199707,53.681594596129024,7162000
2021-06-17,51.91832733154297,53.68159053128329,49.37139201378955,50.546898322387484,16617000
2021-06-18,52.89792251586914,54.6611858523627,51.91833135816786,52.31016931598585,32990000
2021-06-21,52.50608444213867,52.70200342061516,50.35098688942842,52.1142502220294,12017000
2021-06-22,51.526493072509766,53.28976013462815,51.330577831690995,52.89792217930325,6555000
2021-06-23,54.465267181396484,54.6611861614132,51.72241267169374,52.50608485491685,12918000
2021-06-24,53.87751007080078,54.46526323138122,52.70200001279644,52.8979189786044,7867000
2021-06-25,53.87751007080078,54.85710116299716,53.48567213918485,54.46526323138122,4676000
2021-06-28,55.248939514160156,55.248939514160156,52.89791938029839,53.485672545342084,7711000
2021-06-29,57.99179458618164,57.99179458618164,55.05302124975531,55.44485545250603,13493000
2021-06-30,56.620365142822266,59.36321949048011,55.44485506901361,58.57954735355552,16611000
2021-07-01,54.85710144042969,56.81628363473075,53.485672409681555,56.424445701133145,9253000
2021-07-02,53.68159103393555,54.85710109038389,52.89791890858447,53.68159103393555,8150000
2021-07-05,53.48567581176758,54.07343274954969,52.897922610829184,53.877513770288985,2981000
2021-07-06,55.836692810058594,56.228530745568335,53.28975743977578,53.877510606196886,12010000
2021-07-07,55.248939514160156,56.228530613795314,54.66118261227297,54.66118261227297,8875000
2021-07-08,54.85710144042969,57.01220260152955,54.66118247363089,54.85710144042969,10795000
2021-07-09,57.59996032714844,57.79587930946453,55.44485899535897,55.640777977675064,14480000
2021-07-12,58.579551696777344,58.579551696777344,57.20812628968956,57.99179848471741,7197000
2021-07-13,57.40403747558594,59.16730446073622,57.012203274208616,58.77546652251537,6912000
2021-07-14,56.22853088378906,58.18771309246682,56.032611915552586,57.40403721952091,9121000
2021-07-15,63.86933517456055,66.80810840296708,56.22852926491564,57.01220137845537,101533000
2021-07-16,57.40403747558594,62.10607778686199,56.62036533598777,61.910158817751565,18862000
2021-07-19,55.444854736328125,57.404036935305705,54.26934840641636,56.03261163812749,6942000
2021-07-20,55.248939514160156,55.640773711908125,53.681591512637816,54.8571015795687,7279000
2021-07-21,55.836692810058594,56.228530745568335,55.053020675882614,55.053020675882614,4357000
2021-07-22,57.012203216552734,57.4040374175338,55.640774171010214,56.81628424764044,7909000
2021-07-23,56.4244499206543,57.01220686500422,56.03261569459811,56.4244499206543,2611000
2021-07-27,54.269344329833984,56.42444159734882,54.269344329833984,55.44485057144455,7265000
2021-07-29,56.03261184692383,57.40403714921243,54.465263839795206,54.66118280779172,4879000
2021-07-30,57.20812225341797,57.20812225341797,55.83669320624644,56.424446376837935,9378000
2021-08-02,57.99179458618164,58.18771355597877,57.20812244383666,57.40403767679025,4803000
2021-08-03,58.77547073364258,58.77547073364258,58.18771752104367,58.38363276734745,4126000
2021-08-04,58.97138214111328,60.14689215214462,58.18771004604015,58.77546318313417,5857000
2021-08-05,56.4244499206543,59.36322343187262,56.4244499206543,58.57955124291649,7458000
2021-08-06,56.4244499206543,64.45710200219689,56.03261569459811,58.57955124291649,77168000
2021-08-09,57.795875549316406,59.75505777132713,55.053021185870094,57.99179451888618,39003000
2021-08-10,56.620365142822266,58.18771315351498,56.424446174380236,57.99179418507295,13920000
2021-08-11,56.03261184692383,57.59995611720895,55.83669287892731,57.40403714921243,11291000
2021-08-13,55.248939514160156,56.62036481154328,55.248939514160156,55.83669267920386,6758000
2021-08-16,56.03261184692383,56.424446046073356,53.87751067264916,55.24893971178126,8574000
2021-08-17,55.640777587890625,56.620368755764915,55.248943362847164,56.424449774821305,11919000
2021-08-18,53.87751007080078,56.0326112210015,53.87751007080078,55.64077328938557,12911000
2021-08-19,53.87751007080078,55.05302012880513,53.87751007080078,54.07342903660875,7967000
2021-08-20,53.48567581176758,54.857104929748786,53.28976056935059,54.46526697122738,8457000
2021-08-23,54.85710144042969,55.44485460398261,53.485672409681555,54.46526350683209,9927000
2021-08-24,54.85710144042969,55.64077357078142,54.85710144042969,55.44485460398261,6768000
2021-08-25,55.836692810058594,56.816283911989444,54.465263772618,55.053020675882614,11174000
2021-08-26,54.85710144042969,56.22853047117783,54.46526350683209,56.03261150437902,8497000
2021-08-27,55.444854736328125,56.42444583581691,55.0530205386387,55.248939505905156,8169000
2021-08-30,55.836692810058594,56.4244459764797,54.465263772618,55.053020675882614,14496000
2021-08-31,57.20812225341797,57.79587542400947,55.24894003565494,55.24894003565494,20356000
2021-09-01,64.26118469238281,64.65302268826142,57.7958839182943,58.187721914172904,67371000
2021-09-02,71.11831665039062,72.09790780941444,64.06526329489422,64.65301649557101,83883000
2021-09-03,71.51016235351562,77.38770994421554,70.92240908918328,73.07750688296463,45784000
2021-09-06,74.84076690673828,76.2121960399156,72.09790864038366,72.48974660324683,30458000
2021-09-07,72.68566131591797,76.6040259684998,72.68566131591797,76.4081107253457,21572000
2021-09-08,75.23259735107422,75.82035049978687,72.29382413382424,72.48973935883286,25530000
2021-09-09,72.88157653808594,76.01626494832517,72.88157653808594,74.44892074320556,19598000
2021-09-10,74.44892120361328,75.82035019420667,73.66524535936371,74.6448364278323,15609000
2021-09-13,63.86933517456055,74.44892178629878,63.2815820236166,74.05708386110722,39441000
2021-09-14,57.012203216552734,64.0652599394906,56.81628424764044,63.67342200166601,72094000
2021-09-15,56.22853088378906,58.971385228569225,55.444855010843156,57.991794124230346,38080000
2021-09-16,55.05302047729492,57.599955838390414,54.07342937889766,57.01220267408945,54859000
2021-09-17,55.444854736328125,56.81628377034983,54.07342943914991,55.444854736328125,49382000
2021-09-20,54.465267181396484,56.032615284686436,54.26935193822351,55.83669630466973,26868000
2021-09-21,48.78363800048828,54.269350623879596,47.999965836244854,54.07343164860782,79357000
2021-09-22,46.4326171875,49.37139033261156,45.648941359328944,45.84486031637171,45067000
2021-09-23,47.60812759399414,48.19588451620811,46.43262122325344,46.82445543455247,28345000
2021-09-27,45.06119155883789,48.58771809913995,44.86527258730032,48.39180286444595,21998000
2021-09-28,44.86526870727539,46.824450779530586,44.27751558033613,45.4530255710579,25394000
2021-09-29,46.82445526123047,46.82445526123047,44.081600844915556,44.473438791607805,34884000
2021-09-30,46.04077911376953,47.21628911510677,45.25710702515913,46.43261702649637,32740000
2021-10-01,45.8448600769043,47.020370076177386,45.061187989669996,45.6489411208849,21922000
2021-10-04,45.06119155883789,46.23670165121977,45.06119155883789,46.040782679682195,8580000
2021-10-05,44.27751922607422,45.061191372133926,41.53466484644348,44.27751922607422,35949000
2021-10-06,43.10200881958008,44.47343786766776,42.710170881028304,44.277518898391875,13421000
2021-10-07,44.08159637451172,45.4530253120116,43.102005343967015,43.102005343967015,25413000
2021-10-08,44.66935348510742,45.25711039800099,44.47343825098646,44.86527245607194,10741000
2021-10-11,44.47343826293945,45.25711041016461,44.277519291922275,44.86527246813025,8146000
2021-10-12,44.66935348510742,45.25711039800099,44.081600309057414,45.06119142703647,6801000
2021-10-14,42.90608596801758,44.865268009816035,42.90608596801758,44.66934905826755,16121000
2021-10-15,44.27751922607422,44.86527240140811,43.102009138562885,43.102009138562885,15957000
2021-10-18,44.47343826293945,47.99996479387444,43.88568134988792,45.25711041016461,45451000
2021-10-19,44.27751922607422,45.844863518193634,44.27751922607422,45.061191372133926,16646000
2021-10-20,44.66935348510742,45.45302936896551,44.47343825098646,44.66935348510742,11446000
2021-10-21,44.27751922607422,45.061191372133926,43.68976231389678,45.061191372133926,11037000
2021-10-25,43.10200881958008,44.669353100100125,42.90608985030419,44.669353100100125,13371000
2021-10-26,44.86526870727539,45.4530255710579,43.102005589614365,43.29792454420853,25075000
2021-10-27,43.29792785644531,45.648944280895385,42.90608991728187,43.885681028346944,28855000
2021-10-28,42.51425552368164,43.88568083089631,42.31833655498139,43.689761862196065,10583000
2021-10-29,40.7509880065918,42.514254964874084,40.7509880065918,42.318335998749,19988000
2021-11-01,40.16323471069336,41.926497926233154,39.96731574522372,40.750987870258804,21832000
2021-11-02,40.7509880065918,42.318335998749,40.16323484506001,40.55507277731018,30376000
2021-11-03,43.10200881958008,43.49384675813185,40.94690763123237,40.94690763123237,36655000
2021-11-04,43.689762115478516,44.47343799482269,42.31833680031328,43.689762115478516,23930000
2021-11-05,44.27751922607422,46.432620430371074,43.2979281092887,44.081600255348405,45650000
2021-11-08,38.30200958251953,44.669351577459935,38.10609435676532,44.669351577459935,78992000
2021-11-09,37.42038345336914,38.497932245977196,36.440792283054996,38.30201326454562,45655000
2021-11-10,37.910179138183594,38.693851329126254,36.93058796529432,37.224464569792346,41677000
2021-11-11,38.8897705078125,39.08568949075024,38.00813695301455,38.00813695301455,22467000
2021-11-12,39.57548141479492,39.96731560754091,39.08568587122985,39.18364348520549,17615000
2021-11-15,41.53466796875,41.92650220281363,39.77140083651025,40.16323880741771,31755000
2021-11-16,40.7509880065918,42.122417032623915,40.359153811185095,42.122417032623915,19402000
2021-11-17,41.3387451171875,41.92649828173663,40.5550729855075,40.750988215794884,16207000
2021-11-18,42.318336486816406,42.51425545520107,40.750988476582606,41.53466435012126,25625000
2021-11-19,41.73057556152344,42.71016657223378,41.33874139934519,42.51425135956624,10929000
2021-11-22,42.12242126464844,42.710174485231576,41.5346680440653,41.73058329303045,7895000
2021-11-23,42.71017074584961,42.906089714505406,42.122417576725724,42.31833654538153,9490000
2021-11-24,42.318336486816406,43.10200862351155,41.73057958166242,42.51425545520107,12128000
2021-11-25,42.71017074584961,42.71017074584961,42.31833654538153,42.51425551403732,5868000
2021-11-26,40.94690704345703,42.710170267942075,40.359153880909844,42.710170267942075,17547000
2021-11-29,43.29792785644531,44.66935316983031,41.14282666473343,41.73057983663506,54098000
2021-11-30,43.689762115478516,46.23670124966001,43.29792791264997,43.88568108531456,68139000
2021-12-01,43.29792785644531,45.061191108993754,42.71017094770014,44.473437937092115,21978000
2021-12-02,42.71017074584961,43.88568082094089,41.730579639414124,43.68976185228509,13853000
2021-12-03,40.94690704345703,42.514255038322,40.555072847373395,42.31833607185844,18988000
2021-12-07,41.142826080322266,41.926498210674,40.750988146724666,41.338745047121066,9352000
2021-12-08,42.12242126464844,42.710174485231576,41.5346680440653,41.5346680440653,13111000
2021-12-09,41.92649841308594,44.08159958459016,41.53466421444013,42.31833634857525,27917000
2021-12-13,41.53466796875,42.71017440778472,41.33874898329627,42.51425915917483,7284000
2021-12-14,43.10200881958008,44.669353100100125,41.338745569784145,41.338745569784145,43921000
2021-12-15,42.12242126464844,43.29793144265856,41.73058329303045,42.90609347104057,18191000
2021-12-16,42.90608596801758,42.90608596801758,41.730575995569865,42.71016701646909,17978000
2021-12-17,41.73057556152344,43.29792342076588,41.73057556152344,43.102004471255185,17886000
2021-12-20,39.18364715576172,41.92650170929628,39.085689532609834,41.73058272614872,33987000
2021-12-21,39.18364715576172,40.35915731780333,38.88977054946226,40.163238334655766,21839000
2021-12-22,40.55507278442383,40.75098801373981,39.18364375815115,39.77139691978603,20870000
2021-12-23,40.94690704345703,41.53466394284769,40.359153880909844,41.14282600992058,21122000
2021-12-24,41.142826080322266,41.53466401391987,40.55507291676934,41.142826080322266,9623000
2021-12-27,42.71017074584961,43.10200868316121,41.142826470290245,41.92649860806993,23183000
2021-12-28,43.10200881958008,43.8856809598401,42.710170881028304,43.10200881958008,19624000
2021-12-29,40.55507278442383,43.102008133966265,39.3795627243106,42.514254972331386,87116000
2021-12-30,40.35915756225586,40.555076546590094,38.497932816346356,40.163238577921625,98887000
2022-01-04,39.18364715576172,40.555076300950894,39.18364715576172,40.555076300950894,29345000
2022-01-05,39.37956237792969,39.77139656995856,39.183643413493535,39.57548134236584,8454000
2022-01-06,38.595890045166016,39.37956216176543,38.595890045166016,39.37956216176543,18550000
2022-01-07,38.791805267333984,39.57548112068894,38.791805267333984,38.88976661742506,11198000
2022-01-10,38.693851470947266,39.379566041851795,38.49793248828257,39.379566041851795,9798000
2022-01-11,40.16323471069336,40.750987870258804,39.18364362018864,39.37956258565828,37725000
2022-01-12,40.94690704345703,41.14282600992058,40.359153880909844,40.75098807699348,22859000
2022-01-13,40.55507278442383,41.338744912218154,40.359153818264375,41.14282594605871,9431000
2022-01-14,39.967315673828125,40.55507256918709,39.575481480432266,40.35915360406744,11502000
2022-01-17,40.35915756225586,40.75099179408051,39.771400609253156,40.163238577921625,10242000
2022-01-18,38.8897705078125,40.94691048654934,38.79180914792173,40.35915727457989,18025000
2022-01-19,38.98772430419922,39.379562231615665,38.693847727058596,38.791805340491,10031000
2022-01-20,38.8897705078125,39.57548507967271,38.79180914792173,39.37956609673497,6276000
2022-01-21,38.39997482299805,39.37956599839676,38.20405584054955,38.987728033499764,11934000
2022-01-24,36.342830657958984,38.79180856582263,36.24487303638193,38.497931964247734,28513000
2022-01-25,36.048954010009766,36.93058755044401,35.559158429067125,36.538749590952406,21467000
2022-01-26,35.46119689941406,36.636706911491416,35.46119689941406,36.44078795333797,15250000
2022-01-27,33.795894622802734,34.677528151178535,33.59997564573659,34.48160917411239,24985000
2022-01-28,33.2081413269043,34.285690092207645,32.91426099378187,34.08977111574058,20550000
2022-01-31,33.99181365966797,35.06936243016188,33.50201808456279,33.50201808456279,19704000
2022-02-01,36.048954010009766,36.73466857069821,34.77548624692764,34.77548624692764,43362000
2022-02-02,38.20405197143555,38.20405197143555,35.46119770547039,36.24486981905424,63327000
2022-02-03,38.595890045166016,38.98772423504402,37.6162989652059,37.81221419172319,41823000
2022-02-04,40.7509880065918,40.7509880065918,38.30201027213692,38.69384820438709,47076000
2022-02-07,40.55507278442383,41.338744912218154,39.77139691978603,40.75098801373981,18909000
2022-02-08,40.94690704345703,40.94690704345703,40.359153880909844,40.555072847373395,11341000
2022-02-09,40.16323471069336,41.926497926233154,39.77139677975409,41.33874476666771,29302000
2022-02-10,40.94690704345703,40.94690704345703,39.771396981519175,40.359153880909844,16304000
2022-02-11,39.37956237792969,40.946906619732054,38.889766835261014,40.946906619732054,14985000
2022-02-14,37.910179138183594,39.18364691557089,37.71426015623698,38.79180895167768,14896000
2022-02-15,40.94690704345703,40.94690704345703,38.10609510868765,38.10609510868765,26371000
2022-02-17,40.7509880065918,41.33874490496705,39.967315878934926,40.94690697271688,18315000
2022-02-18,40.7509880065918,40.94690697271688,40.359153811185095,40.7509880065918,5146000
2022-02-21,40.16323471069336,40.94690683572844,39.96731574522372,40.94690683572844,3370000
2022-02-22,39.37956237792969,39.77139656995856,38.69384787082486,39.57548134236584,7481000
2022-02-23,40.16323471069336,40.750987870258804,39.77139677975409,39.77139677975409,5635000
2022-02-24,39.37956237792969,39.967315534394714,39.085685799697174,39.77139656995856,5873000
2022-02-25,40.16323471069336,40.750987870258804,39.57548155112791,39.77139677975409,8229000
2022-02-28,39.740257263183594,40.920657897763576,39.54352257328623,39.936988200678854,14260000
2022-03-01,38.95331954956055,40.527193358598694,38.95331954956055,40.330458663418646,14289000
2022-03-02,36.0023078918457,39.74025558482367,35.707207745663744,39.15005154005781,49708000
